posx,posy,posz,tanx,tany,tanz,normx,normy,normz,binormx,binormy,binormz
-0.7844511245029621,0.09400752093148795,0.004378206892109758,-0.09977452126129355,-0.9234828806766041,-0.37043813789122826,0.9924727489329465,-0.11893654021894683,0.029188045947398385,-0.0710132912387564,-0.36473753371155493,0.9283984295384455
-0.7847311596359512,0.09140743513000071,0.003327205616110923,-0.09897841991876284,-0.9216663874846862,-0.37514576176642767,0.9930397951589028,-0.11567174253614167,0.02218137077407283,-0.06383758783936906,-0.370339193388414,0.9267004069381161
-0.7850080015858896,0.08882329057582844,0.0022699601433533874,-0.09839423328251948,-0.9204989968621564,-0.3781536349587412,0.9935456244973279,-0.11241922569806179,0.015133067622355913,-0.056441712402795,-0.37422388281510294,0.9256191542053505
-0.7852834899820864,0.0862410271744734,0.0012071196002782743,-0.09798760536474951,-0.9201857445547119,-0.379020612517542,0.9939914346999917,-0.10916165107853042,0.008047464001855157,-0.04877967750953513,-0.3759546906903804,0.9253532372072657
-0.7855592998679486,0.08364621693355317,0.00013999296328100303,-0.0976893361328602,-0.9207734972336261,-0.3776677910519756,0.9943783453012855,-0.10588123238955972,0.0009332864218733528,-0.0408472765530149,-0.3754535010088806,0.9259406938775161
-0.7858367046828005,0.0810260804498128,-0.0009296883680624623,-0.09741279559998227,-0.9221395109133345,-0.37439213355239215,0.9947072721896981,-0.10256231476613199,-0.006197922453749744,-0.03268317466718461,-0.3730143348483128,0.9272497592835196
-0.7861164071966485,0.07837131867731545,-0.002000069966778645,-0.09707589090837916,-0.9240267080757917,-0.36979847777804625,0.9949788028925971,-0.09919370735021746,-0.01333379977852431,-0.024360894867779877,-0.36923603722379933,0.9290163053555659
-0.7863984640843161,0.07567749428759513,-0.0030694886866506187,-0.09662062445074832,-0.9261071185972185,-0.36467802211581757,0.9951930866895611,-0.09577043009703712,-0.020463257911004114,-0.01597420220389691,-0.3649022192349425,0.9309088007218339
-0.7866823145486886,0.07294575649205659,-0.004136752886617273,-0.09602495736101584,-0.9280468318631249,-0.35987259611233535,0.9953497569169688,-0.09229461454735634,-0.027578352577448492,-0.00762029980683912,-0.36084731119182806,0.9325937749290856
-0.7869669058181554,0.07018279338271366,-0.005201344996494747,-0.09530527742528452,-0.9295533979376265,-0.3561564045156317,0.9954479021870168,-0.0887754160002647,-0.034675633309965016,0.0006149197968833704,-0.3578399165780598,0.9337827455982739
-0.7872508917289398,0.06740000434064025,-0.006263514774224049,-0.0945108956085169,-0.9304009372995589,-0.35414938441761906,0.9954860982276003,-0.08522793438090964,-0.041756765161493625,0.00866711294866685,-0.35649725815672934,0.9342561672688435
-0.7875328683862444,0.0646119966892445,-0.007324248213920679,-0.09371333687502838,-0.930439417545812,-0.35426021618120973,0.9954625038197259,-0.08167128329877053,-0.04882832142613784,0.016498908470256115,-0.35722862673831424,0.933871240727515
-0.7878116056718687,0.061834609570822485,-0.008385115856471111,-0.09299294949886242,-0.9295986218730368,-0.3566492864920004,0.9953750150966558,-0.07812607099455235,-0.05590077237647405,0.024101673486178136,-0.3601981666287393,0.9325644160552453
-0.7880862360782465,0.05908273950711812,-0.009448022428291012,-0.09242451195028895,-0.9278952974190398,-0.3612035805724838,0.9952214645016527,-0.0746116450804321,-0.06298681618860674,0.031495177185350214,-0.3652990821861225,0.9303572616839403
