posx,posy,posz,tanx,tany,tanz,normx,normy,normz,binormx,binormy,binormz
-0.7578642366078657,-0.07974976735466943,0.017225911238217755,-0.12991456433930493,0.9640913255989937,0.23162495953006362,0.9871642414793484,0.10387892025516032,0.12130923407195598,0.09289222958370244,0.244411713776973,-0.9652118668207368
-0.7581121863444482,-0.07789175387015129,0.0176657260100578,-0.1276291254598793,0.9659119269052477,0.2252220144580405,0.987035238204878,0.10141230707046023,0.12440652119759021,0.09732545852029648,0.23817996019152884,-0.9663322729201256
-0.7583540032595086,-0.0760430408612553,0.01809026786327839,-0.12527925440088217,0.9676925628015656,0.2188063351809017,0.9869027388005416,0.09896049202632598,0.1273962525582986,0.10162722354147624,0.2319006789909113,-0.9674161372019827
-0.7585896334337225,-0.07420371807475207,0.018499692803717473,-0.12286781371300036,0.9694316597014772,0.21238116093906892,0.9867676689711281,0.096523636346279,0.13027952678674273,0.10579729593271182,0.22557802374107838,-0.9684634672399346
-0.7588190310156953,-0.07237387325029865,0.018894163418810474,-0.12039772064757878,0.9711277298963489,0.20594980235297977,0.9866309037321085,0.09410188339103379,0.13305748886486257,0.1098355528216162,0.21921625799338965,-0.9694742820558706
-0.7590421581061348,-0.0705535920023852,0.01927384872748301,-0.11787194262792342,0.972779375530142,0.199515642705795,0.986493267774553,0.09169535945318663,0.13573132906678181,0.11374197895501881,0.21281975377755138,-0.9704486151391317
-0.7592589846309158,-0.0687429577062662,0.019638924032850967,-0.11529349258003649,0.9743852924521139,0.1930821390540963,0.9863555359119245,0.0893041745452595,0.1383022819214856,0.1175166683692024,0.20639298985624083,-0.9713865175066023
-0.7594694882035377,-0.06694205138811016,0.019989570777712497,-0.11266542412952046,0.9759442739281967,0.186652823157005,0.9862184336055951,0.08692842317930437,0.14077162519515837,0.1211598259417771,0.19994054973997802,-0.9722880607862229
-0.759673653977497,-0.06515095161958195,0.02032597640279457,-0.1099908266725494,0.9774552141912428,0.1802313022153499,0.9860826375658265,0.08456818513659234,0.14314067889291954,0.12467176881360177,0.193467119462338,-0.9731533403055417
-0.7598714744891014,-0.06336973441705746,0.020648334207701766,-0.10727282032999931,0.978917111809902,0.1738212594138225,0.985948776424903,0.08222352622576966,0.14541080427958994,0.1280529276693224,0.1869774851172191,-0.9739824781660888
-0.7600629494912587,-0.061598473145652866,0.02095684321449859,-0.10451455079505625,0.980329072855581,0.16742645426044397,0.9858174314790162,0.07989449902816759,0.14758340291900407,0.13130384786525834,0.1804765301615554,-0.9747756262836194
