posx,posy,posz,tanx,tany,tanz,normx,normy,normz,binormx,binormy,binormz
0.6549963664921907,0.3875182921995831,-0.0036051519905312057,-0.439089299388888,0.7656125652859125,-0.4701467718048268,-0.860375631746869,-0.5090277023218561,-0.025388394299515525,-0.2587554046939914,0.39335505353974587,0.8822230117132474
0.6543409395656138,0.38866198791838086,-0.004301914453317298,-0.4401044888756704,0.7685123048830953,-0.46443177767542704,-0.8593752714213129,-0.510447201393568,-0.030295172206459844,-0.2603501137718783,0.3857881437171785,0.8850905752668614
0.653691349921814,0.3897969935852388,-0.004982235932816929,-0.44123854641143395,0.7713917394879163,-0.4585447954241018,-0.858362442759209,-0.5118426297579743,-0.03508616854096431,-0.2617679545344853,0.3781162607085921,0.8879783957769376
0.6530473494569347,0.3909233759867807,-0.005646179448008341,-0.4424893406609018,0.7742465454504952,-0.45248808852770345,-0.8573385479960746,-0.5132149756444755,-0.039761827098650296,-0.26300912060509046,0.370341296147506,0.890883565257729
0.6524086947068874,0.3920412052395803,-0.0062938191366956634,-0.4438544618132002,0.7770723331035492,-0.44626427803883334,-0.856304935464479,-0.5145652129956985,-0.04432266997673001,-0.2640739938496201,0.3624654889774999,0.8938029397314672
0.6517751469936566,0.3931505548285135,-0.00692524003783606,-0.44533122111115486,0.7798646581205413,-0.43987636731038315,-0.8552628992166791,-0.5158943002080333,-0.04876929604109902,-0.2649631610755131,0.3544914470440651,0.8967331471767266
0.651146472556834,0.3942515016341675,-0.007540537872620365,-0.4469166516960911,0.7826190345867495,-0.43332776640697596,-0.8542136787636134,-0.5172031789508096,-0.05310237938465048,-0.26567743120161624,0.34642216786123914,0.899670597588045
0.6505224426707437,0.395344125949348,-0.008139818824737407,-0.44860751089479894,0.7853309498113893,-0.42662231591551086,-0.8531584589270879,-0.5184927730641559,-0.05732266777984092,-0.26621785276335086,0.33826105827981856,0.9026114952300841
0.6499028337475325,0.396428511484762,-0.008723199320215388,-0.4504002840691768,0.7879958808846232,-0.41976430984455027,-0.8520983698018507,-0.5197639875353481,-0.061430981128277364,-0.26658573159761045,0.3300119527687159,0.9055518531472098
0.6492874274266281,0.39750474536398517,-0.00929080580720646,-0.45229119013979724,0.7906093129559001,-0.412758517282594,-0.8510344868240823,-0.5210177075532619,-0.06542820990990468,-0.2667826485324647,0.32167913000899423,0.9084875099629384
0.6486760106509786,0.398572918107849,-0.009842774536037633,-0.45427618888213783,0.7931667591797062,-0.4056102024691713,-0.8499678309427352,-0.5222547976403017,-0.06931531363406787,-0.26681047688803744,0.3132673274921108,0.9114141489733022
0.6480683757305153,0.3996331236084152,-0.010379251339826357,-0.45635099007823793,0.7956637822419422,-0.39832514292103044,-0.8488993688900184,-0.5234761008609974,-0.07309331929455179,-0.26667139957772157,0.30478175381051564,0.9143273195040414
0.6474643203932832,0.4006854590927323,-0.010900391415916566,-0.4585110645871647,0.7980960173451391,-0.39090964524934946,-0.8478300135472201,-0.5246824381062671,-0.07676331983039837,-0.26636792558351674,0.296228098330814,0.9172224604640054
0.6468636478247063,0.40173002507659283,-0.01140635910836838,-0.46075165737479296,0.8004591964943166,-0.38337055830365296,-0.8467606244019824,-0.5258746074521445,-0.08032647259414356,-0.2659029055665739,0.28761253794771524,0.9200949259867309
0.6462661666954689,0.4027669253085368,-0.01189732769169223,-0.4630678025173421,0.8027491738881002,-0.3757152832847399,-0.8456920080930405,-0.5270533835916255,-0.08378399782881858,-0.2652795463644348,0.27894174063160854,0.9229400130095607
0.6456716911784968,0.40379626670436863,-0.012373479155998693,-0.4654543401640019,0.8049619521827464,-0.3679517804830349,-0.8446249190383763,-0.5282195173380934,-0.08713717715492038,-0.2645014241207593,0.27022286550411256,0.9257529905956754
0.6450800409555424,0.4048181592724811,-0.012835003993694225,-0.4679059354123496,0.8070937093608247,-0.36008857232086505,-0.843560060142671,-0.5293737351986592,-0.09038735206826921,-0.2635724957919311,0.26146355920472863,0.9285291307600467
0.6444910412138795,0.4058327160302918,-0.013282100987834868,-0.47041709901653317,0.8091408259026742,-0.352134742407516,-0.8424980835798906,-0.5305167390155798,-0.09353592244954129,-0.26249710877851695,0.2526719483476821,0.9312637405166733
0.6439045226336241,0.4068400529121292,-0.013714977002214745,-0.47298220981314854,0.8110999119283745,-0.34409993035461933,-0.8414395916467877,-0.531649205673809,-0.09658434508601937,-0.26128000843837634,0.2438566279111378,0.93395219482276
0.6433203213662044,0.40784028866891076,-0.014133846773244451,-0.47559553871403637,0.8129678339521,-0.3359943221462768,-0.8403851376830689,-0.5327717868725955,-0.09953413220594683,-0.259926343252689,0.2350266454507069,0.9365899700570539
0.6427382790045052,0.40883354475998396,-0.01453893270364834,-0.478251274079831,0.8147417408703936,-0.32782863591287886,-0.8393352270539612,-0.533885108958933,-0.1023868500256926,-0.2584416674363744,0.22619148108491852,0.9391726776356506
