posx,posy,posz,tanx,tany,tanz,normx,normy,normz,binormx,binormy,binormz
-0.7640848697952219,-0.012881172950813313,-0.0299455963789981,-0.0527920246336576,-0.946412361490466,-0.31861676690519397,0.9773721140895683,0.016476833577745164,-0.2108844815422401,0.20483347562146018,-0.3225401617989467,0.9241272051463164
-0.7642417388344203,-0.015722195079708123,-0.030902980908175087,-0.05171909655745685,-0.9462768177288171,-0.31919479832902004,0.975825623596297,0.02007495801178966,-0.21762662611390918,0.21234285338616574,-0.322733915617569,0.9223629070631436
-0.7643943531703008,-0.018542668087941416,-0.0318553108834951,-0.05068346722889479,-0.9461357427469467,-0.31977858347040866,0.974225907674017,0.02363275915599129,-0.22433317523588112,0.21980688562098158,-0.32290656387159206,0.9205521625862634
-0.7645428554313242,-0.021342322054127005,-0.03280249244833888,-0.049685895753261725,-0.945988867338815,-0.32036912247315896,0.9725740589466866,0.027149542553528676,-0.23100346794604834,0.22722458411704222,-0.32306031203191765,0.9186952830850267
-0.76468738915933,-0.024120891254977572,-0.03374443536254889,-0.048727174881532345,-0.9458359090082081,-0.32096743706906034,0.9708711808790643,0.03062464283911014,-0.2376368687503441,0.23459499689157043,-0.3231974079128631,0.9167925735693163
-0.7648280987647962,-0.026878114240256212,-0.0346810530062576,-0.047808131939144134,-0.9456765714693718,-0.3215745709698199,0.969118386519035,0.034057423814920176,-0.2442327676497015,0.2419172078030657,-0.32332014174348206,0.9148443312999994
-0.7649651294804122,-0.02961373390789601,-0.0356122623803439,-0.04692962979276427,-0.9455105440935586,-0.3221915902928209,0.967316797251619,0.03744727848954984,-0.2507905801432671,0.24919033609348584,-0.3234308463050934,0.9128508443639555
-0.7650986273129463,-0.03232749757918213,-0.03653798410358051,-0.046092567858311166,-0.9453375012977712,-0.32281958402227323,0.9654675415662711,0.040793629080707675,-0.25730974720831357,0.25641353585606125,-0.3235318971392345,0.9108123902117715
-0.7652287389933974,-0.035019157073884866,-0.03745814240652995,-0.04529788315364499,-0.9451571018717517,-0.3234596645073227,0.9635717538390446,0.0440959269826095,-0.26378973525725335,0.2635859954271965,-0.323625712830324,0.9087292341559826
-0.7653556119254266,-0.03768846878523169,-0.038372665122257725,-0.044546551399521135,-0.9449689882390249,-0.32411296799869577,0.9616305731311043,0.047353652699036575,-0.2702300360722378,0.27070693670084195,-0.32371475536739547,0.9066016278275005
-0.7654793941320741,-0.04033519375460526,-0.039281483673929946,-0.04383958817255846,-0.9447727856475266,-0.3247806552254504,0.9596451420050293,0.0505663157429949,-0.2766301667178167,0.27777561436347836,-0.32380153058932915,0.9044298075876314
-0.7656002342007702,-0.042959097745851105,-0.04018453305936788,-0.04317805011415397,-0.9445681012850611,-0.3254639120134119,0.9576166053602729,0.05373345450405515,-0.2829896694321682,0.2847913150477147,-0.3238885887180881,0.9022139928928161
-0.7657182812266552,-0.04555995131908436,-0.04108175183263503,-0.04256303619945639,-0.9443545233144934,-0.3261639499468629,0.9555461092890785,0.05685463608444913,-0.28930811149742985,0.29175335640226707,-0.323978524984544,0.8999543846089373
-0.7658336847542363,-0.048137529903873544,-0.041973082082732927,-0.04199568907069402,-0.9441316198232461,-0.32688200707504694,0.9534347999540904,0.059929456104967437,-0.2955850850896682,0.29866108607580816,-0.3240739803515493,0.897651163271748
-0.765946594717407,-0.050691613871692354,-0.04285846940948537,-0.04147719643933793,-0.9438989376812704,-0.327619348665035,0.9512838224888254,0.06295753848188657,-0.3018202071090518,0.30551388061196455,-0.32417764233899754,0.8953044872896301
-0.766057161377866,-0.053221988607521864,-0.04373786289669536,-0.04100879256178931,-0.943656001301245,-0.32837726800247397,0.9490943199220994,0.0659385351760218,-0.30801311899081246,0.3123111442523817,-0.32429224595568895,0.8929144910845511
-0.7661655352619802,-0.05572844458048731,-0.04461121508265589,-0.04059175979346839,-0.9434023112942956,-0.3291570872417153,0.946867432127444,0.06887212591511346,-0.3141634864975767,0.31905230764445147,-0.3244205747429002,0.8904812831667135
-0.7662718670961389,-0.05821077741342073,-0.045478481928102436,-0.040227430226390706,-0.9431373430140221,-0.32996015830677466,0.9446042947984669,0.0717580178907642,-0.3202709994936787,0.32573682644993024,-0.3245654619346297,0.8880049441379753
-0.7663763077406525,-0.06066878795123426,-0.04633962278169271,-0.039917187415527675,-0.9428605449810745,-0.33078786384452646,0.9423060384510487,0.07459594543115747,-0.32633537170206145,0.33236417985024264,-0.3247297917395677,0.8854855246186991
-0.7664790081222553,-0.06310228232799459,-0.04719460034310496,-0.039662468199468955,-0.9425713371799171,-0.33164161823147126,0.939973787453198,0.07738566965075223,-0.3323563404444011,0.3389338689438045,-0.3249165007499116,0.8829230430922147
-0.7665801191652833,-0.06551107203259227,-0.04804338062384154,-0.0394647646211007,-0.9422691092187686,-0.33252286863533054,0.9376086590833125,0.08012697807826435,-0.3383336663650814,0.34544541503021,-0.3251285794822007,0.8803174836605782
-0.7666797917215877,-0.06789497397289807,-0.04888593290583073,-0.03932562595425741,-0.9419532183429877,-0.3334330961326328,0.9352117626175345,0.08281968426412302,-0.3442671331396532,0.35189835777552375,-0.32536907405541576,0.877668793704784
-0.7667781764992679,-0.0702538105383042,-0.04972222969791657,-0.03924666084250576,-0.941622987291406,-0.33437381688332296,0.9327841984468137,0.08546362736872719,-0.3501565471684265,0.3582922532523532,-0.3256410880116142,0.8749768814419977
-0.7668754239903011,-0.0725874096605496,-0.050552246690331176,-0.03922953955644985,-0.941277701984255,-0.3353465833632856,0.9303270572242264,0.088058671732689,-0.35600173725585316,0.3646266718476584,-0.32594778428440757,0.8722416133717683
-0.766971684397151,-0.07489560487273023,-0.051375962707238716,-0.03927599637615704,-0.9409166090304122,-0.3363529856555024,0.9278414190430352,0.09060470643035608,-0.3618025542763289,0.37090119603051563,-0.32629238732060445,0.8694628116025169
-0.7670671075584459,-0.07717823536640189,-0.05219335965744542,-0.03938783210551618,-0.940538913040689,-0.33739465280034703,0.925328352645908,0.09310164480787582,-0.3675588708270805,0.37711541797125986,-0.32667818536031334,0.8666402510488737
-0.7671618428738184,-0.07943514604668389,-0.0530044224833695,-0.03956691672555014,-0.9401437737327892,-0.33847325420526747,0.9227889146656474,0.09554942400697998,-0.3732705808687993,0.38326893700250453,-0.327108532880762,0.863773656489688
-0.7672560392280019,-0.0816661875852725,-0.053809139108359286,-0.039815192193882416,-0.9397303028123671,-0.3395905011138285,0.9202241488977297,0.09794800447578907,-0.3789375993546425,0.3893613569115624,-0.32758685320901987,0.8608626994757056
-0.7673498449142813,-0.08387121647128742,-0.054607500382456216,-0.0401346753977456,-0.9392975606133356,-0.340748148133713,0.917635085604878,0.10029736946778421,-0.3845598618482832,0.395392283052724,-0.3281166413086662,0.8579069950750341
-0.7674434075574003,-0.08605009505986161,-0.05539950002669054,-0.04052746126806806,-0.9388445524791462,-0.3419479948228927,0.9150227408538498,0.10259752453019794,-0.3901373241316237,0.40136131926665963,-0.3287014667452935,0.8549060984435772
-0.7675368740360301,-0.08820269161840683,-0.05618513457600425,-0.04099572606230229,-0.9383702248652476,-0.34319188733268363,0.912388115884546,0.10484849698294196,-0.3956699618028467,0.4072680645929322,-0.3293449768354797,0.8518595012066043
-0.767630390404904,-0.0903288803704762,-0.05696440332088685,-0.0415417308237401,-0.9378734611412581,-0.3444817201058497,0.9097321965115109,0.10705033538929319,-0.40115776986540036,0.4131121097601832,-0.3300508999835585,0.8487666276365569
